keyword,tweet,username,creation date
Global warming,"@sofauksofa @gord1brad @liam345 @Doozy_45 It's easy to investigate the ""think tanks"" often used by everyone from flat earthers to climate change deniers.
Why don't you? (Tom Wigley, The Breakthrough Institute)

https://t.co/VbkdfDGE9a",Ming Kerr,2019-10-08 09:54:07
Climate change,"'Sorry, this is an emergency': Climate protesters block streets... https://t.co/GswqvjqiPr",Michelle Basius,2019-10-08 09:54:06
Climate change,"@TheRealGelfie It’s a metaphor for climate change then, or soemthing. Considering I now own three cars….",Dana Sibera,2019-10-08 09:54:05
Climate change,"@Mags34621821 @MarkJLittlewood A lot keep mentioning their kids, possibly the biggest step in preventing climate change is to not have kids. Also who knows what the kids ideas will be, maybe unlike their hippy parents claim to be they will take hundreds of flights a year.",Slunk,2019-10-08 09:54:02
Global warming,"@joedisco77 @liarpoliticians @regthorne @SirBasilBrush how did the Norfolk contingent get there-walk, cycle-unlikely given the distance so, drive, shared coach, public transport..to make apoint about climate change. It’s difficult to be completely carbon neutral. I haven’t flown since 2014..how many in that group  can say the same",shirley marriott,2019-10-08 09:54:00
Climate change,"@ParallelEJ I mean education is the only way that people will be able to solve the world's issues in the future, without extremely intelligent people being educated there is no chance for humanity (solving climate change or solving world hunger shit like that that normal people cant do).",fogell,2019-10-08 09:53:51
Climate change,‘I’m Paralyzed by Anxiety About Climate Change!’ https://t.co/vWpWhvZpwu via @thecut,Edo.A.A,2019-10-08 09:53:41
Climate change,"Whatever your thoughts on #ClimateChange, the language the PM uses to describe the people involved is very telling.

""uncooperative crusties""
""hemp-smelling bivouacs""
""importunate nose-ringed climate change protesters""

Why not throw in some poo poo head comments too? https://t.co/d3cOmp4hLZ",Davnell,2019-10-08 09:53:32
Global warming,The Independent #News https://t.co/t9IE5GLcoR #News #Breaking https://t.co/umIuT2Cqng,Currentnewspage,2019-10-08 09:53:16
Climate change,@MarkFieldUK @TheRAC_UK @CityWestminster there are many more idle engines around today thanks to the timid policing of the climate change protest - Westminster is being held to ransom.,christopher e,2019-10-08 09:53:16
Climate change,"#auspol @SenatorAbetz @abcnews @AdamBandt 
Australia Talks.. says 60% of ALL AUSTRALIANS say MORE needs to be done on catastrophic climate change!

Fuck the last election.. if CC gets to 3.5deg Democracy will be history.. as will be life on earth FFS!

Viva la Revolution!",💧Kim Best,2019-10-08 09:53:13
Global warming,"Meteorologists and Geographers have been shouting about “Climate Change” for months now, so this recent weird rain isn’t a surprise",ÖŽŽY,2019-10-08 09:53:00
Climate change,Almost two thirds of Brits would be more willing to tackle climate change if they understood what they could do https://t.co/0kcbu88WGh https://t.co/rmc1xit8l2,FIRE Project,2019-10-08 09:52:53
Climate change,"Planting Billions of Trees Is the 'Best Climate Change Solution Available Today,' Study Finds https://t.co/Dgsrt9SBrQ",Lee Owen-Taylor,2019-10-08 09:52:52
Climate change,"@JustinTrudeau Isn't co2 Good for plant life?  Correct me if I'm wrong here. And you're tying to say that Co2 is causing Global warming?   What about the Earth Tilt, Ocean Currents, and the Moon?",Stephen Cooley,2019-10-08 09:52:50
Global warming,@lorddeben says the one thing that can improve the house building sector to address climate change is a house standard which is simpler than #PassiveHouse #hmi19,Neil Freshwater,2019-10-08 09:52:50
Climate change,"@Sarah_gosney @sylviah10906063 @GreenNWhiteGoon @JoAmsel @spikedonline However, that relies on us even making it there. The existential threat that climate change poses could hinder our potential as a species in the future.",Oblivion,2019-10-08 09:52:47
Climate change,"@sofauksofa @Paulosdub @liam345 @campbell582000 If you follow the links in the resource I attached, you'll see the connection between global warming resulting from increasing atmospheric carbon dioxide and the climate disruption.",Paul,2019-10-08 09:52:43
Climate change,“We have to plan to reduce disaster risk and avoid climate change” says Governor of South Tyrol @ArnoKompatscher at #EURegionsWeek event on delivering resilience at the local level https://t.co/rPfChO3MAV,UNDDR Europe,2019-10-08 09:52:42
Climate change,@Mr_Brad_I_Am @SkyNews @hannahtpsky Why tf have Sky got a 'Climate Change' correspondent?,matt 🇬🇧 👌🏻,2019-10-08 09:52:40
Climate change,@SmoothRegulator @pinknouveau @BouvierStephen Er its the independant so bad it makes the flat earthers or the man-made global warming scam look plausible,Joginder Singh Foley,2019-10-08 09:52:33
Climate change,I was listening to a political debate on the Drum on ABC News between Liberal senator Eric Abetz and Greens Senator Adam Brandt over Climate Change &amp; I support Senitor Eric Abetz any day over Adam Brandt as he is trouble _some who I disagree with totally :,John Christopher Sunol,2019-10-08 09:52:29
Climate change,I thought this was a parody. I hoped this was a parody. Forget global warming. This chump will deliver the end of the world a lot sooner. https://t.co/8bOMBr9Gmy,Scourging 🕷 SWR Commuter 🚴🏻‍♂️,2019-10-08 09:52:26
Climate change,"#IssRaavanKoMatJalaao we will do and if you guys really care for environment then stop watching online video which produces more carbon 
https://t.co/zG4q7Jannj",#Saaho,2019-10-08 09:52:21
Climate change,"#AskPolly: “When you face our dark reality without hiding from it or avoiding it, you recognize that survival itself is worth celebrating and this planet is worth fighting for, even when the fight looks hopeless,” says @hhavrilesky https://t.co/L6hNEAHjAj",The Cut,2019-10-08 09:52:16
Climate change,"@MojiDelanoBlog Weather isn't that predictable anymore, global warming which is a major current aspect of climate changing",b l a c k l i s t e r🕵,2019-10-08 09:52:15
Global warming,A great platform for @BristolCYC to highlight @BENetworking #WOEDC19 the live and present issues with climate change https://t.co/2eHCAJJxPi,Jon Bower,2019-10-08 09:52:13
Global warming,Heading back to Standing Rock for the first time since 2016 when I went with the veterans deployment. The amazing @GretaThunberg will be hosting a climate change forum. #YangGang#Yang2020 https://t.co/vzM6nzllJj,Women Vets for Yang 🧢🇺🇲,2019-10-08 09:52:10
Climate change,@agelbltzr I also think she doesn't believe in Climate change.,Sebastian',2019-10-08 09:52:07
Climate change,"There are diamond lists of factors contributing to  collqpse of empires and modern societies. These include: 
1.Deforestation and habitat destruction
2.Climate change
https://t.co/6pTEUQNyZO up of toxins in the environment
4.water scarcity and pollution...1/2
#WorldHabitatDay",GET Consortium,2019-10-08 09:52:01
Climate change,"Join @CIERP_Fletcher for a conversation with our colleagues @melaastro, @RSC_vedi, and Prof. Kates-Garnick who will share their insights about how business interests shape policy discussions relevant to climate change.
Climate Puzzles
Thursday, Oct 10, 6-7:30pm in Crowe room https://t.co/6oC4NPDTfF",Zdenka Myslikova,2019-10-08 09:52:00
Climate change,"THE DAY OF THE BRAID:  Outrage as effigy of teen climate change activist Greta Thunberg is found hanging from a bridge in Rome
https://t.co/ErnPpDHRko
Well, she wanted to play with the older kids..",nilus,2019-10-08 09:52:00
Climate change,"OZONE HOLE IN SKY OVER ANTARCTICA ICE CLAD WHITE CONTINENT AND OZONE VIGILANCE STILL REQUIRED FOR GLOBAL SAFETY AND SECURITY FROM ATMOSPHERIC DANGER AND GLOBAL WARMING :

THE RECOVERY OF THE OZONE LAYER OVER… https://t.co/sooESvCiOY",Andrew Adams,2019-10-08 09:51:56
Climate change,UK scientists join the Extinction Rebellion climate change protests https://t.co/TO1i5REW0D,Devaki Khanna,2019-10-08 09:51:53
Global warming,"@adamboultonSKY gets very upset every time he talks about Climate Change &amp; the fight to stop it. His scepticism about the issue is very clear as is his belief that 'minorities should not disrupt the majority' so glad he was not around to report on the Suffragettes, etc.......",Sheila Gorman Flynn #ReachOverTheNoise,2019-10-08 09:51:46
Climate change,"Climate Change is Real. When will ""our"" politicians do something concrete. They could start with ignoring coal mine owners. https://t.co/Wa72a2y3ZY",Hi I'm Jay.,2019-10-08 09:51:46
Climate change,"“that’s where the climate deniers are now, ignoring Nasa’s survey showing 97% of global climate scientists agree that the five warmest years have been the past five, “extremely likely due to human activities”” https://t.co/xbMtNKYCZ8 via @PollyToynbee",alan mills,2019-10-08 09:51:45
Climate change,"#iswa2019 @ISWA2019 @ISWA_org day 2

Growing recognition that circular economy solutions tackle climate change

Total emissions: 55% energy + 45% products and materials &gt;&gt;&gt; 45% emissions reductions applying #circulareconomy principles

cc @zerotheplatform @teimas https://t.co/iODSsLsC82",Miguel Varela,2019-10-08 09:51:45
Climate change,‘Hysterical’ Extinction Rebellion ‘extremists’ warned they are ‘alienating public’  https://t.co/ncEiCIGEPk,Bulldog66,2019-10-08 09:51:45
Global warming,"October round of climate crisis talks at BSMT gallery to coincide with their exhibition. This talk covers global change as well as labour green new deal. #climatecrisis #climateemergency #climatechange

https://t.co/EHQ1ci1mWZ",Sacha Meckler,2019-10-08 09:51:45
Climate change,"Conversation with Joanna Osborn of Queensland Trust for Nature on a pragmatic approach to addressing climate change. Suggesting a new 'R' in addition to Reduce, Refuse, Reuse, Repair, Recycle: REPLACE.
https://t.co/YxgNLEGooF",Sameer Deshpande,2019-10-08 09:51:44
Climate change,@Markais18 @XR_MCR I don’t think they are doing a good job with brexit but the ccc suggest they are on course to policies set for climate change. Is this wrong? https://t.co/Jx19XJj0hf,KiranN,2019-10-08 09:51:41
Climate change,Despite amazing satellite clinics and trained Medicaids with apps working well on the ground - healthcare was not enough in a community impacted by climate change says @runakhan_ed   #HBAELS19,Zoe Healey,2019-10-08 09:51:37
Climate change,"Queensland Premier Annastacia Palaszczuk's office questioned the protesters' methods for saving the planet, saying her government regularly speaks out on climate change -&gt; https://t.co/v8e51XLzPj 

https://t.co/cVCOxBdwqD",@Aussies4Refugees #FREEAssange,2019-10-08 09:51:35
Climate change,"What a joke protesters need to access their own life choices that impact climate change. The manufacture of their clothing, mobile phones, footwear, the money they spend and transport. Stop protesting and actually change your carbon footprint.",Di Nah,2019-10-08 09:51:35
Climate change,To woo climate change activists #JeremyCorbyn has pledged to make the UK carbon neutral by Wednesday of next week. #ExtinctionRebellion #ClimateChange,Breffni Hugh,2019-10-08 09:51:34
Climate change,"@evarley Veganuary (easy to find decent vegan options and feeling that I could just try for a month and take it from there) plus an awareness of the link between diet and climate change were the key behaviour change factors for me. Cost, ease, subsidies and consumer demand are all key imo",Lisa Ellwood,2019-10-08 09:51:34
Climate change,@MojiDelanoBlog Climate change happened,ÖŽŽY,2019-10-08 09:51:30
Global warming,As artists should we be saying more with our art? https://t.co/6d36XkHdaM,EartH,2019-10-08 09:51:27
Climate change,@TheRealKeean The answer is “NO” he hasn’t but climate change is a critical talking point,Mike,2019-10-08 09:51:25
Climate change,"@BasedPoland Whilst he makes fair points he is standing by and allowing the Amazon to be burnt. Whether you agree with the argument favouring theories of man made climate change or not, the destruction of Amazonian animal life and their habitats is an affront to common decency.",Kevin Murphy,2019-10-08 09:51:24
Climate change,"@IamjaylenT @xbatladyx @luccccid @Qgirl50 @PageSix Purchasing an unnecessary excess of vehicles because you have the funds at your disposal contributes to world issues like climate change. You aren’t going to tell a minimum wage household to stop resource wasting because they typically don’t, but the rich do.",LadyLen,2019-10-08 09:51:18
Climate change,"@aartic02 People shouting ""climate change"" get faster attention than people actually planting trees and working towards environment balance.",Mark Idhar hai🇮🇳,2019-10-08 09:51:15
Climate change,I had a man at work yesterday tell me he didn’t care about “all this climate change nonsense” because he’ll be dead by then and nothing has terrified me more than the fact that this is how some people feel about this issue.,Rebecca Braybrook,2019-10-08 09:51:15
Climate change,"Acted like this in my hometown. Blocked access to a hospital and people DIED just for them to make a point of, ‘well so are other people because of climate change’. 

Their actions are NOT justified and are reckless and arrogant. https://t.co/Ex1PBkte1Z",Jacob Michael Dyer,2019-10-08 09:51:11
Climate change,"I am really pissed off with this country. It has been destroyed by MPs, protesters about anything, human rights, climate change, global warming, rights for the tiniest of minorities and of course the #EU",Croaky,2019-10-08 09:51:09
Climate change,michael jackson didn't release earth song in 1995 so y'all could pretend climate change came out of nowhere 25 years later,"jace, but spooky",2019-10-08 09:51:08
Climate change,"IAM Platform Curated Tweet:

Editorial: More states need to tackle climate change 

https://t.co/RNtqwwVq0a",IAM Platform,2019-10-08 09:51:06
Climate change,"Helder woorden in @Time over #klimaat : ""There is no serious doubt that those effects are real. We are witnessing them right in front of us. The science on global warming is settled. There isn’t another side, and there isn’t another moment."" https://t.co/KpDFwPC4ad",Thijs Nouwens,2019-10-08 09:51:05
Climate change,"Treudeau clings to his climate change fantasy and refuses to address his bizarre dressing-up. Yes, this is the Canadian PM. https://t.co/sNWzTeVxDP",THe SPaRTaN,2019-10-08 09:51:02
Climate change,"@ThugInspired 
HI thuginsoired!
Thank you mam for being interested in the world issues today and please welcome into the team of wise enough who could understand what is happening arround the globe and space today!
There are many different factors which cosed climate change while",Dusanka sivcevic,2019-10-08 09:51:02
Climate change,@Ogbeni_alaka Effect of climate change,Olayiwola,2019-10-08 09:51:02
Climate change,"Tonight Fr Leonard Chiti SJ, Provincial Superior of the Zambia-Malawi province is talking @FarmStChurch  about the effects of climate change on the food production in Zambia. Start 7.30pm. Not to be missed! https://t.co/oIIjmkDLBo https://t.co/9H83WxegKE",Jesuit Missions UK,2019-10-08 09:51:00
Global warming,"@suesustainable It’s still a side issue.  I read someone proudly saying that they had led a march about the badger cull. Whatever your views on badger culling, it has bugger all to do with climate change.

It has turned into some form of socialist protest and missed its original purpose.",David Hill,2019-10-08 09:51:00
Climate change,"We are proud to be part of the C40 World Mayors Summit by making their website. It's an important subject and great spotlight on cities already doing their part, to combat the effects of climate change. Check it out and read more about it.

https://t.co/XN8gvKRdmG",Michael Bernth,2019-10-08 09:50:55
Climate change,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change | Polly Toynbee https://t.co/p02MdkXgIc",ethicalunicorn,2019-10-08 09:50:52
Climate change,"@tickton1969 @NorthBankJay @Felmo_ Climate change is bad though, no?",steven hilleard,2019-10-08 09:50:47
Climate change,Many Australians 'are not silly' and won't buy into climate change 'hyst... https://t.co/rULTF0PND8 via @YouTube,Greeny,2019-10-08 09:50:46
Climate change,One World Government Through Climate Change Scam https://t.co/AdSJWvsdr1,Al Guzman,2019-10-08 09:50:44
Climate change,Global Warming: A Case Study in Groupthink: How science can shed new light ... https://t.co/w8FrRN7chC via @AmazonUK,Theresa Archer,2019-10-08 09:50:43
Climate change,Just heard Sen Sussan Ley lie on radio saying that our emissions are going down!  But Australia’s  carbon emissions continue to rise despite Government assurances about climate change policy - ABC News https://t.co/3aFs9ctFLG,Judith James,2019-10-08 09:50:41
Climate change,The Greatest Speech Of Leonardo DiCaprio | Climate Change | by MirekLeFou https://t.co/sHigfhtNyb via @YouTube,B. Kaufer,2019-10-08 09:50:40
Climate change,"@OptoSean What better way of showing that they do *not* support the genuine *science* of climate change!
#DemocracyMustPrevail",Stuey Phooey,2019-10-08 09:50:36
Climate change,"Teachers and students push for climate change education in California - EdSource 

Photo: Sydney Johnson 
Noah Canton, a science teacher at Hillcrest Elementary in Oakland, joins other Oakland teachers to discuss... | https://t.co/k7YJK1HJnU https://t.co/5mAwefCHye",Rocketnews,2019-10-08 09:50:27
Climate change,"It’s crucial, so why is it that ██████ ██████████ is the #missingpiece in the climate change debate? https://t.co/w9u8uhS47Z",Energy UK,2019-10-08 09:50:26
Climate change,"CLIMATE CHANGE FACTS -
Modern warming began long before fossil fuel power plants.
Global temperature has changed for 800,000 years: it wasn't us.
Interglacial periods typically last ten to fifteen thousand years: Ours is eleven thousand years old. Cooling could start anytime soon",Neil Rogers ( MP stands for Muppet People ),2019-10-08 09:50:22
Climate change,"CLIMATE CHANGE FACTS -
More CO2 means more plant growth.
More CO2 helps feed more people worldwide.
More CO2 means moister soil.
Last 18 years global warming has paused despite continued rise in CO2.
CO2 rose after WW2, but global temperature fell.",Neil Rogers ( MP stands for Muppet People ),2019-10-08 09:50:22
Global warming,"CLIMATE CHANGE FACTS -
Carbon dioxide is not the primary greenhouse gas.
CO2 is plant food.
In the last 4 ice ages CO2 levels were dangerously low: endangering plant life.
Our current geological period has the lowest average CO2 levels in Earth's history.",Neil Rogers ( MP stands for Muppet People ),2019-10-08 09:50:21
Climate change,"Protesters brought Westminster to a halt as part of a demonstration to demand government action on climate change and reduce greenhouse gas emissions to net-zero by 2025.

Get more on the #ExtinctionRebellion protest here: https://t.co/fI9HYC11R0 https://t.co/tFiKcRGWzy",Global Analytica,2019-10-08 09:50:21
Climate change,"@whereswok @rolandmcs Viscerally dislikes Hillary Clinton, seems to be a climate change denier, talks of traitors and collaborators.

He didn’t vote Remain.",Willieckerslike,2019-10-08 09:50:19
Climate change,it's been so hot today omg i will end global warming 😡,e.,2019-10-08 09:50:17
Climate change,More global warming summits are going to be canceled https://t.co/LaT1j4K4Vp,D Andy Black,2019-10-08 09:50:14
Climate change,"Center, right now, we need global warming! I’ve said if Hillary Clinton were running ‘The View’, I’d be expected.",real trump quotes,2019-10-08 09:50:14
Climate change,#Amazon losses make climate change worse https://t.co/UG81arJeRG @_OScience EdinburghUni #ClimateChange #forest https://t.co/ovh4j1YLT1,Open Science,2019-10-08 09:50:10
Climate change,"So @SenatorAbetz is ""agnostic"" on the issue of climate change. What a joke.",Mathew Taylor,2019-10-08 09:50:09
Climate change,"‘Sorry, this is an emergency’: Climate protesters block streets around the world https://t.co/cFLErOL7fC",Andrew Campling,2019-10-08 09:50:07
Climate change,"Our Chief Executive, Alex Paterson, is in Brussels sharing the work we've been doing around the challenges of managing the historic environment and the impact of climate change. #ScotClimateWeek #EURegionsWeek 

https://t.co/wWlCv9o9gv",Historic Environment Scotland,2019-10-08 09:50:06
Climate change,"Extinction Rebellion activists block roads, stage protests around the world over climate change
https://t.co/M92sH7Qzs8 https://t.co/q9g2scvEyE",DAILY SABAH,2019-10-08 09:50:05
Climate change,Farmers encourage UK government to take up #regenerativefarming as one of the biggest things we can do to combat global warming. Farmers too often blamed for generating #GHgasemissions are already feeling painful effects of weather changes here in the UK https://t.co/nL1MKHmjSa https://t.co/zfxBJWhTrs,fresh-range,2019-10-08 09:50:01
Global warming,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change https://t.co/V0hZsNUsWM",#stopearthdeath,2019-10-08 09:49:58
Climate change,"crazy climate change !!! what's the point having no meat on display, most are meat eaters, so again what's the point ? https://t.co/b2ENcILA8H",sandra warde,2019-10-08 09:49:58
Climate change,"@sarrah2q @ayomideoluyemi ""i wanna protest climate change but just like for the aesthetic""",Calyx Palmer,2019-10-08 09:49:58
Global warming & Climate change,"Automatic refunds?

How about florida infrastructure to mitigate climate change? 
Why are we giving away money? Automatic refunds for corporations, but voting rights for people not so much.

America needs to end the corporate death grip 

Automatic? https://t.co/7PAlYB7arg",Leanna Pearce,2019-10-08 09:49:56
Climate change,"@Independent Because she is trending with the next two generations suckled on climate change milk.
Big Business power slowed it down - their greed has accelerated it",John Lott,2019-10-08 09:49:56
Climate change,@alextomo Proud! are you mad let a bunch of self righteous uni geeks stop hard working working class men from earning a living and the police help them fucking joke if I see any climate change wankers blocking my path to work gunna be trouble,Vote brexit!,2019-10-08 09:49:54
Climate change,"Climate change is not an issue separate from biodiversity loss, as one inevitably affects the other.
https://t.co/fTh85a4mbd",Chris Long,2019-10-08 09:49:54
Climate change,"@liam345 A handy reminder:
Man-made climate change is real.
Vaccines are a safe and effective way of preventing disease.
London doesn't have no-go-zones or Sharia law.
Freedom of speech isn’t freedom from consequences.
Leaving the EU will not solve the UK’s underlying problems.",Jo P,2019-10-08 09:49:53
Climate change,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change https://t.co/aU2ShmpuuR",Liz Terry,2019-10-08 09:49:50
Climate change,@XR_MCR Is this not doing something? https://t.co/Jx19XJj0hf,KiranN,2019-10-08 09:49:41
Climate change,@jamesdeeganMC I don't support Extinction Rebellion's approach and the kind of thing shown in this video make me cringe but my respect for you plummeted when you began making this kind of comment about climate change activists. I lived close to the Iranian Embassy when it was taken over and...,Albertina McNeill,2019-10-08 09:49:38
Global warming,"@Channel4News @alextomo It's psychiatry's fault for climate change because they uphold &amp; justify the capitalist mode of production which normalizes consumerism.  Also they normalize selfish personality types &amp; label those that don't conform.  #ExtinctionRebellionlondon 
https://t.co/CCWujPOc9f",Psychiatry Capitalist Fraud,2019-10-08 09:49:31
Climate change,@PeterSweden7 Sounds like Sweden is responsible for global warming,Bollockstotwatter,2019-10-08 09:49:23
Climate change,Let's start with tackling the issue of global warming.,Alfred. F Jones,2019-10-08 09:49:20
Climate change,Climate change: Greenland's ice faces melting 'death sentence' https://t.co/NufJIefF16,RN_Centrist,2019-10-08 09:49:19
Climate change,@Former_legend It's all because of climate change!!!!,LOUD AUSSIE,2019-10-08 09:49:17
Climate change,"If ever you needed proof that this Climate Change stuff is a backdoor to enforce communism on people who don't want it, this tweet would be it. https://t.co/tQQ4LVUoSa",Walkz,2019-10-08 09:49:16
Climate change,"they blame ""Marxist protesters"" who are trying to overthrow the Govt via the Climate Change Protests.
Murdoch-slave Wooding claimed there had been investigations into 'who's behind' the protests!
Boulton must agree with his co-Murdoch-slave https://t.co/nYCotk682x",KHOODEELAAR!,2019-10-08 09:49:15
Climate change,"@ianbrow97534170 @DonWils13730132 @LynnFynn3 @VeronicaTalbot9 @NikolovScience @d_e_mol @johnstretch @RogTallbloke @chimera414 @RegimeChangeBC @DawnTJ90 @randomguy495 @PhilMcGroin8 @Tangomitteckel @RudolfZlabinger @badmoonrising11 @Willard1951 @rln_nelson @CymaticWave @Bananenrijperij @UvMeter @MATTP1949 @EthonRaptor @ClimatePoet @3GHtweets @Cole59818957 @saunatonttu3 @dunvirkin @StormSignalSA @GillesnFio @patravasio @GeraldKutney @Kenneth72712993 @GetMyGist @PolAnimalAus @4Tswizzle @Silence54994655 @tiegand13 @donva56 @n_the_mountains @lunatictrader1 @Gladfly1 @Sanity1013 @JamesAbbott2013 @EcoSenseNow @GStandtrue @ElQuesoSabio @KIVUNature @Tokyo_Tom @BradSchrag Antarctica is melting. Ice - downwards trend.
https://t.co/3qRtx5Mr1D",Balance,2019-10-08 09:49:14
Climate change,#ATEEZ_WONDERLAND : Perfect African Weather and Global Warming Proof o... https://t.co/WuUjr8fdeC,Ecspedition aka Loyb,2019-10-08 09:49:05
Climate change,Boris slams Extinction Rebellion 'Maggie was green YEARS before Greta Thunberg' https://t.co/JmFk6X3lu4,Britain This Second,2019-10-08 09:49:05
Climate change,"Is artificially intelligent software yet clever enough to write content for your corporate website? Read this robot-penned essay and judge for yourself
https://t.co/ckleR6ExhI
#AI #Robot #corporatewebsite https://t.co/Ycfxq1473j",BowenCraggs,2019-10-08 09:49:02
Climate change,Climate change will kill us all off before I get a callback off my doctor lol,Christina,2019-10-08 09:48:53
Climate change,"@abigailfrmn @beatricelucy I don’t know how long climate will remain a popular issue in itself. Climate change is an outcome of industrial policy, economic policy, nation-state orientation, etc. It’s not really an input and so therefore it’s then not entirely clear how it sits in political process.",nicholas russell,2019-10-08 09:48:48
Climate change,"@LarsenMichaelH @WeDontHaveTime0 'Researchers agree that polar bears represent a growing threat to Inuit communities, but say that is because climate change has pushed them closer to human settlements – not because the bear population is growing.' https://t.co/nkfEw91dBG",XR South Dartmoor,2019-10-08 09:48:48
Climate change,"To do this, architects must become more than a cog in a formal planning machine. Architects must become unsanctioned urban activists.  We Need DIY Activist Architecture to Fight Climate Change | ArchDaily https://t.co/2Mv5a9RwjW",jogany,2019-10-08 09:48:47
Climate change,Pressure may be key to fighting climate change with thermoelectric generators - EurekAlert https://t.co/pt26HMPXyO via @GoogleNews,Sharat Sinha,2019-10-08 09:48:44
Climate change,The Human Side of Climate-Change Risk https://t.co/mMAePYyPLS,energy for energy,2019-10-08 09:48:43
Climate change,"#ClimateChange expected to adversely impact food production (""many studies show that the high levels of carbon dioxide reduce protein and nutrients in many crops"")

UN: Climate Change to Affect Land Quality, Food Production https://t.co/8xIo4F3i71",Now Playing,2019-10-08 09:48:39
Climate change,Dale Vince claims Forest Green would deserve to go out of business if it was causing climate change https://t.co/WW8Hb1qvAl,Mayhillmatt,2019-10-08 09:48:38
Climate change,"three issues that can only be tackled globally? i'd say climate change, lack of education, and human rights violations.",olze,2019-10-08 09:48:38
Climate change,"@sofauksofa @Paulosdub @liam345 @campbell582000 1
Global warming is happening and causing climate change.
There's little disagreement about that in the scientific community.",Paul,2019-10-08 09:48:37
Climate change,"@c2des @01jacky01 We need to urgently cut emissions. To do that we need to develop new tech which needs access to venture capital. 

I think using climate change as an excuse to further your political ends is abusive.",Woodland walk,2019-10-08 09:48:36
Climate change,Yo @rossboomsocks new challenge: anivia but she cannot cast abilities bc global warming,ryujin,2019-10-08 09:48:33
Climate change,How Will the Specter of Climate Change and Extreme Weather Reshape Reinsurance? - BRINK https://t.co/Xqr8djKGvy via @GoogleNews,Sharat Sinha,2019-10-08 09:48:29
Climate change,"Daily News |  For Jersey Shore homeowners, hurricane and flood threats are worth the risk https://t.co/Jj2wjiYftP",Philly Daily News,2019-10-08 09:48:29
Climate change,"@CNNPolitics My question to Alaskans is ; 
When do you see the na-sayers in your state do something on your behalf fighting for Climate Change? 
The wealth of ecosystems have deteriorated under Republican rule 
They see oil fields where snow covered your land &amp; fresh air used to be abundant.",Pauli Pesto,2019-10-08 09:48:29
Climate change,"@mark_omahony1 @darraghobroin @Niall_Boylan I wouldn’t be worried about the right taking it serious , it’s these triggered teens that should be of concern 👇
https://t.co/eKjcpepHyt",Brenda Walsh,2019-10-08 09:48:25
Climate change,"The three-minute story of 800,000 years of climate change with a sting in the tail #ClimateChange 🤔 https://t.co/qWdhPAxCjk",svenc,2019-10-08 09:48:23
Climate change,Were @ExtinctionR trying to hide their generator from the media? Not very successful. The only way to stop climate change is to move away from fossil fuels. https://t.co/gZ989D059M,Geoff Latham,2019-10-08 09:48:21
Climate change,"@EssexPR You may bet on the fact that, For whatever reason that this uninformed, starry eyed mob have been formed, their main aim is certainly not climate change.",clive barnard,2019-10-08 09:48:20
Climate change,Food firms urged to ‘step up’ to climate change: https://t.co/dDE2aDSMGf via @FoodManufacture #climatechange,LittlePod,2019-10-08 09:48:18
Climate change,"@ErnstRoets First time I'm hearing about ""climage change,"" but we do know about climate change though.",SEPZEN,2019-10-08 09:48:15
Climate change,"@CanadianGreens @ElizabethMay Climate

Change

Is

A

Scam

To

Take

Your

Money

And

Freedom",Jason Barnett,2019-10-08 09:48:06
Climate change,"Want to know what climate change feels like? Ask an Alaskan.: Grist https://t.co/JnmdtI4WZD #environment

MORE w/ EcoSearch - news: https://t.co/uHwFFNdgBd web: https://t.co/Kn2EuZmbtz",EcoInternet,2019-10-08 09:48:04
Climate change,"Climate change: 'If the science is scary, the best thing to do is to share it with the public' - The Interview - FRANCE 24 https://t.co/kluJrHr1qJ via @GoogleNews",Sharat Sinha,2019-10-08 09:48:02
Climate change,"@ABCNewsRadio Have the ABC considered the possibility of the climate change we are experiencing as being deliberately engineered. 
See https://t.co/U4ozmknlkK",Judy Edwards,2019-10-08 09:47:55
Climate change,"IAM Platform Curated Tweet:

Want to know what climate change feels like? Ask an Alaskan. 

https://t.co/Fsw0uNE9y6",IAM Platform,2019-10-08 09:47:54
Climate change,"there is nothing i hate more than the philippine government 🤩... 

well maybe climate change but that’s not the point",bei,2019-10-08 09:47:53
Climate change,"@newscomauHQ Gravity is not 'climate change'. 

'Climate change' is not science.

Turncoat is KRudd on steroids.",Kayoko Reimann,2019-10-08 09:47:52
Climate change,"@wingod This fake climate change battle is going to ruin the world. And the result, the climate stays the same.",Terry Pickett,2019-10-08 09:47:52
Climate change,Want to know what climate change feels like? Ask an Alaskan. - Grist https://t.co/ORtCQmPvBs via @GoogleNews,Sharat Sinha,2019-10-08 09:47:50
Climate change,"Shoot all 500 of the brainwashed lazy wilfully ignorant idiots and feed their bodies to pigs.

That's 1,000 less 'carbon' 👣...

#ExtinctionRebellion protesters set up camp in capital to drive home climate change message 
 
https://t.co/C96Qt5dXyQ",Noel Dolan - 🚱,2019-10-08 09:47:46
Climate change,"In other words, it doesn’t matter what solutions we might have for anything (including global warming) there’s always gonna be ppl upset about something #democracy #fail",Elias Papastamatis,2019-10-08 09:47:45
